created_at,travel_at,from_place,to_place
04.10.2019 20:37,05.10.2019 04:37,Passau,Passau
04.10.2019 20:37,04.10.2019 20:15,Passau,Passau
04.10.2019 21:55,11.10.2019 16:00,84364 Bad Birnbach,Pocking
05.10.2019 00:00,06.10.2019 13:00,Ruhstorf an der Rott - Eholfing,Passau
05.10.2019 00:00,06.10.2019 12:44,Ruhstorf an der Rott - Eholfing,Passau
05.10.2019 16:10,05.10.2019 16:10,Passau,Hutthurm
05.10.2019 16:10,05.10.2019 18:15,Passau,Hutthurm
05.10.2019 16:10,05.10.2019 22:15,Passau,Hutthurm
05.10.2019 16:10,06.10.2019 02:15,Passau,Hutthurm
05.10.2019 16:10,06.10.2019 06:15,Passau,Hutthurm
05.10.2019 16:15,05.10.2019 16:15,Passau,Hutthurm
05.10.2019 16:15,05.10.2019 18:15,Passau,Hutthurm
05.10.2019 16:15,05.10.2019 22:15,Passau,Hutthurm
05.10.2019 16:15,06.10.2019 02:15,Passau,Hutthurm
05.10.2019 16:15,06.10.2019 06:15,Passau,Hutthurm
05.10.2019 17:13,05.10.2019 17:13,Fürstenzell,Passau
05.10.2019 17:13,05.10.2019 21:13,Fürstenzell,Passau
05.10.2019 17:13,06.10.2019 01:13,Fürstenzell,Passau
05.10.2019 17:13,06.10.2019 05:13,Fürstenzell,Passau
05.10.2019 17:14,05.10.2019 17:13,Passau,Fürstenzell
05.10.2019 17:14,05.10.2019 21:13,Passau,Fürstenzell
05.10.2019 17:14,06.10.2019 01:13,Passau,Fürstenzell
05.10.2019 17:14,06.10.2019 05:13,Passau,Fürstenzell
05.10.2019 17:14,06.10.2019 09:13,Passau,Fürstenzell
05.10.2019 17:49,05.10.2019 19:45,Passau,94032 Passau
05.10.2019 17:50,05.10.2019 22:07,Passau,94032 Passau
05.10.2019 17:50,06.10.2019 02:07,Passau,94032 Passau
05.10.2019 17:50,06.10.2019 06:07,Passau,94032 Passau
05.10.2019 17:50,05.10.2019 19:00,Passau,94032 Passau
05.10.2019 18:19,05.10.2019 18:19,Salzweg,Passau
05.10.2019 18:19,05.10.2019 22:19,Salzweg,Passau
05.10.2019 18:19,06.10.2019 02:19,Salzweg,Passau
05.10.2019 18:19,06.10.2019 06:19,Salzweg,Passau
05.10.2019 18:19,06.10.2019 10:19,Salzweg,Passau
05.10.2019 18:19,06.10.2019 14:19,Salzweg,Passau
05.10.2019 18:19,05.10.2019 17:50,Salzweg,Passau
05.10.2019 18:19,05.10.2019 13:50,Salzweg,Passau
05.10.2019 20:26,06.10.2019 09:24,Salzweg,Passau
05.10.2019 20:27,06.10.2019 13:24,Salzweg,Passau
05.10.2019 20:27,06.10.2019 09:20,Salzweg,Passau
05.10.2019 20:27,06.10.2019 05:20,Salzweg,Passau
05.10.2019 20:27,06.10.2019 01:20,Salzweg,Passau
05.10.2019 20:27,05.10.2019 21:20,Salzweg,Passau
05.10.2019 20:27,05.10.2019 17:20,Salzweg,Passau
05.10.2019 20:27,06.10.2019 17:24,Salzweg,Passau
05.10.2019 20:29,06.10.2019 21:24,Salzweg,Passau
05.10.2019 20:30,07.10.2019 01:24,Salzweg,Passau
05.10.2019 20:30,07.10.2019 05:24,Salzweg,Passau
05.10.2019 20:30,06.10.2019 16:30,Passau,Salzweg
05.10.2019 20:31,06.10.2019 20:30,Passau,Salzweg
05.10.2019 20:31,06.10.2019 15:18,Passau,Salzweg
05.10.2019 20:31,07.10.2019 00:30,Passau,Salzweg
05.10.2019 20:31,07.10.2019 04:30,Passau,Salzweg
05.10.2019 20:31,06.10.2019 11:18,Passau,Salzweg
05.10.2019 20:31,06.10.2019 07:18,Passau,Salzweg
05.10.2019 20:31,06.10.2019 03:18,Passau,Salzweg
06.10.2019 05:37,29.10.2019 10:00,Sulzemoos,München
06.10.2019 05:42,29.10.2019 10:00,Sulzemoos,München
06.10.2019 05:50,28.10.2019 10:00,Sulzemoos,München
06.10.2019 05:51,28.10.2019 13:46,Sulzemoos,München
06.10.2019 05:53,28.10.2019 10:00,Sulzemoos,Augsburg (Bayern)
06.10.2019 05:54,28.10.2019 14:00,Sulzemoos,Augsburg (Bayern)
06.10.2019 08:45,06.10.2019 08:45,Eging am See,Vilshofen an der Donau
06.10.2019 08:45,06.10.2019 12:45,Eging am See,Vilshofen an der Donau
06.10.2019 08:46,06.10.2019 08:14,Eging am See,Vilshofen an der Donau
06.10.2019 08:46,06.10.2019 16:45,Eging am See,Vilshofen an der Donau
06.10.2019 08:46,06.10.2019 04:14,Eging am See,Vilshofen an der Donau
06.10.2019 08:47,06.10.2019 00:14,Eging am See,Vilshofen an der Donau
06.10.2019 08:47,05.10.2019 20:14,Eging am See,Vilshofen an der Donau
06.10.2019 08:47,05.10.2019 16:14,Eging am See,Vilshofen an der Donau
06.10.2019 08:47,06.10.2019 20:45,Eging am See,Vilshofen an der Donau
06.10.2019 08:47,07.10.2019 00:45,Eging am See,Vilshofen an der Donau
06.10.2019 08:47,07.10.2019 04:45,Eging am See,Vilshofen an der Donau
06.10.2019 08:48,06.10.2019 08:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,06.10.2019 08:21,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,06.10.2019 04:21,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,06.10.2019 00:21,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,06.10.2019 12:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,05.10.2019 20:21,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,06.10.2019 16:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,06.10.2019 20:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,07.10.2019 00:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,07.10.2019 04:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:48,07.10.2019 08:45,Vilshofen an der Donau,Eging am See
06.10.2019 08:55,06.10.2019 08:55,Eging am See,München
06.10.2019 08:55,06.10.2019 08:14,Eging am See,München
06.10.2019 08:56,06.10.2019 04:14,Eging am See,München
06.10.2019 08:56,06.10.2019 00:14,Eging am See,München
06.10.2019 08:56,05.10.2019 20:14,Eging am See,München
06.10.2019 08:56,06.10.2019 12:55,Eging am See,München
06.10.2019 08:56,06.10.2019 16:55,Eging am See,München
06.10.2019 09:02,07.10.2019 09:00,Eging am See,München
06.10.2019 09:03,07.10.2019 11:22,Eging am See,München
06.10.2019 09:03,07.10.2019 15:10,Eging am See,München
06.10.2019 09:04,07.10.2019 06:04,Eging am See,München
06.10.2019 09:05,07.10.2019 05:56,Eging am See,München
06.10.2019 09:05,07.10.2019 01:56,Eging am See,München
06.10.2019 09:05,06.10.2019 21:56,Eging am See,München
06.10.2019 09:06,07.10.2019 08:02,Eging am See,München
06.10.2019 09:06,06.10.2019 17:56,Eging am See,München
06.10.2019 09:07,07.10.2019 10:18,Eging am See,München
06.10.2019 09:07,07.10.2019 17:04,Eging am See,München
06.10.2019 09:07,07.10.2019 15:09,Eging am See,München
06.10.2019 09:07,07.10.2019 21:04,Eging am See,München
06.10.2019 09:07,07.10.2019 17:04,München,Eging am See
06.10.2019 09:07,07.10.2019 21:04,München,Eging am See
06.10.2019 09:07,07.10.2019 16:22,München,Eging am See
06.10.2019 09:08,07.10.2019 12:23,München,Eging am See
06.10.2019 09:08,08.10.2019 01:04,München,Eging am See
06.10.2019 09:08,08.10.2019 05:04,München,Eging am See
06.10.2019 09:08,08.10.2019 09:04,München,Eging am See
06.10.2019 09:10,07.10.2019 18:10,Vilshofen an der Donau,Eging am See
06.10.2019 09:10,07.10.2019 22:10,Vilshofen an der Donau,Eging am See
06.10.2019 09:10,08.10.2019 02:10,Vilshofen an der Donau,Eging am See
06.10.2019 09:10,07.10.2019 17:44,Vilshofen an der Donau,Eging am See
06.10.2019 09:10,08.10.2019 06:10,Vilshofen an der Donau,Eging am See
06.10.2019 09:10,08.10.2019 10:10,Vilshofen an der Donau,Eging am See
06.10.2019 12:04,10.10.2019 11:00,,Fürstenstein
06.10.2019 12:04,10.10.2019 11:00,,Fürstenstein
06.10.2019 12:07,10.10.2019 11:00,,Tittling
06.10.2019 12:09,10.10.2019 11:00,Tiefenbach (Kreis Passau),Tittling
06.10.2019 12:09,10.10.2019 11:00,Tiefenbach (Kreis Passau),Fürstenstein
06.10.2019 12:10,10.10.2019 15:00,Tiefenbach (Kreis Passau),Fürstenstein
06.10.2019 12:10,10.10.2019 10:00,Tiefenbach (Kreis Passau),Fürstenstein
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 06:59,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Waldkirchen (Niederbayern),Waldkirchen (Niederbayern)
06.10.2019 14:30,07.10.2019 07:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 10:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 06:07,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:31,07.10.2019 14:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:32,07.10.2019 18:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:32,07.10.2019 22:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:32,08.10.2019 02:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:32,08.10.2019 06:08,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,07.10.2019 06:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,07.10.2019 01:59,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,07.10.2019 10:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,06.10.2019 21:59,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,07.10.2019 14:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,06.10.2019 17:59,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,07.10.2019 18:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,07.10.2019 22:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,08.10.2019 02:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:54,08.10.2019 06:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,07.10.2019 06:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,07.10.2019 01:59,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,07.10.2019 10:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,06.10.2019 21:59,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,07.10.2019 14:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,06.10.2019 17:59,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,07.10.2019 18:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,07.10.2019 22:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,08.10.2019 02:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 14:55,08.10.2019 06:00,Ruderting,Waldkirchen (Niederbayern)
06.10.2019 16:56,06.10.2019 14:00,Wegscheid,Vilshofen an der Donau
06.10.2019 16:56,06.10.2019 18:00,Wegscheid,Vilshofen an der Donau
06.10.2019 16:56,06.10.2019 22:00,Wegscheid,Vilshofen an der Donau
06.10.2019 16:56,07.10.2019 02:00,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,07.10.2019 06:00,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,07.10.2019 10:00,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,06.10.2019 11:33,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,06.10.2019 07:33,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,06.10.2019 03:33,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,05.10.2019 23:33,Wegscheid,Vilshofen an der Donau
06.10.2019 16:57,05.10.2019 19:33,Wegscheid,Vilshofen an der Donau
06.10.2019 16:58,07.10.2019 14:00,Wegscheid,Vilshofen an der Donau
06.10.2019 20:18,07.10.2019 13:00,Passau,Rotthalmünster
06.10.2019 20:23,07.10.2019 06:00,Fürstenzell,Passau
06.10.2019 20:23,07.10.2019 01:59,Fürstenzell,Passau
06.10.2019 20:23,06.10.2019 21:59,Fürstenzell,Passau
06.10.2019 20:46,07.10.2019 13:00,Passau,Rotthalmünster
06.10.2019 20:50,07.10.2019 13:00,Passau,Rotthalmünster
07.10.2019 05:44,07.10.2019 13:00,Passau,Rotthalmünster
07.10.2019 05:45,07.10.2019 14:06,Passau,Rotthalmünster
07.10.2019 07:13,08.10.2019 07:13,94104 Tittling,Vilshofen an der Donau
07.10.2019 07:22,08.10.2019 06:13,94104 Tittling,Vilshofen an der Donau
07.10.2019 07:26,08.10.2019 06:13,94104 Tittling,Vilshofen an der Donau
07.10.2019 07:27,08.10.2019 10:13,94104 Tittling,Vilshofen an der Donau
07.10.2019 07:50,10.10.2019 05:50,Hutthurm,Salzweg
07.10.2019 07:50,10.10.2019 01:49,Hutthurm,Salzweg
07.10.2019 07:50,09.10.2019 21:49,Hutthurm,Salzweg
07.10.2019 07:51,09.10.2019 17:49,Hutthurm,Salzweg
07.10.2019 07:51,10.10.2019 08:34,Hutthurm,Salzweg
07.10.2019 10:28,07.10.2019 10:28,Salzweg,Passau
07.10.2019 11:55,11.10.2019 08:55,Salzweg,Passau
07.10.2019 11:56,11.10.2019 10:03,Salzweg,Passau
07.10.2019 11:56,11.10.2019 08:37,Salzweg,Passau
07.10.2019 11:59,11.10.2019 08:48,Salzweg,Passau
07.10.2019 12:00,11.10.2019 09:00,Salzweg,Passau
07.10.2019 12:00,11.10.2019 08:48,Salzweg,Passau
07.10.2019 12:02,11.10.2019 11:23,Salzweg,Passau
07.10.2019 12:02,07.10.2019 12:02,Pocking,94148 Kirchham
07.10.2019 12:03,12.10.2019 09:00,Salzweg,Passau
07.10.2019 12:03,12.10.2019 08:47,Salzweg,Passau
07.10.2019 12:04,12.10.2019 12:18,Salzweg,Passau
07.10.2019 12:04,13.10.2019 09:00,Salzweg,Passau
07.10.2019 12:05,12.10.2019 16:09,Passau,Salzweg
07.10.2019 12:06,12.10.2019 16:11,Passau,Salzweg
07.10.2019 12:07,12.10.2019 20:11,Passau,Salzweg
07.10.2019 12:08,12.10.2019 16:12,Passau,Salzweg
07.10.2019 12:08,12.10.2019 20:12,Passau,Salzweg
07.10.2019 12:08,07.10.2019 14:08,Passau,Wegscheid
07.10.2019 12:09,13.10.2019 16:12,Passau,Salzweg
07.10.2019 12:09,07.10.2019 18:08,Passau,Wegscheid
07.10.2019 12:09,07.10.2019 22:08,Passau,Wegscheid
07.10.2019 12:16,07.10.2019 13:16,Passau,Passau
07.10.2019 12:17,07.10.2019 13:59,Passau,Passau
07.10.2019 12:17,07.10.2019 13:13,Passau,Passau
07.10.2019 13:16,07.10.2019 13:16,Passau,Passau
07.10.2019 13:17,07.10.2019 13:59,Passau,Passau
07.10.2019 13:48,07.10.2019 13:48,Passau,Thyrnau
07.10.2019 14:15,07.10.2019 14:15,Passau,Büchlberg
07.10.2019 14:55,07.10.2019 14:55,Passau,Fürstenzell
07.10.2019 15:49,07.10.2019 15:49,Neuhaus a. Inn,Passau
07.10.2019 16:21,07.10.2019 16:21,Passau,Untergriesbach
07.10.2019 16:21,07.10.2019 16:19,Passau,Untergriesbach
07.10.2019 16:21,07.10.2019 13:19,Passau,Untergriesbach
07.10.2019 16:22,07.10.2019 20:21,Passau,Untergriesbach
07.10.2019 16:22,07.10.2019 16:22,94474 Vilshofen an der Donau,Vilshofen an der Donau
07.10.2019 16:23,07.10.2019 16:23,Passau,Fürstenzell
07.10.2019 16:29,07.10.2019 16:29,94086 Bad Griesbach i. Rottal,94086 Bad Griesbach i. Rottal
07.10.2019 16:32,07.10.2019 16:32,Passau,Untergriesbach
07.10.2019 16:32,07.10.2019 16:19,Passau,Untergriesbach
07.10.2019 16:36,07.10.2019 16:36,Passau,Salzweg
07.10.2019 16:36,07.10.2019 16:26,Passau,Salzweg
07.10.2019 16:36,07.10.2019 18:22,Passau,Salzweg
07.10.2019 16:37,07.10.2019 16:37,Passau,Salzweg
07.10.2019 16:50,07.10.2019 16:50,Passau,Passau
07.10.2019 16:50,07.10.2019 16:48,Passau,Passau
07.10.2019 21:11,08.10.2019 18:37,Pocking,Passau
07.10.2019 21:11,08.10.2019 18:47,Pocking,Passau
07.10.2019 21:11,08.10.2019 16:43,Pocking,Passau
07.10.2019 21:11,08.10.2019 22:47,Pocking,Passau
07.10.2019 21:11,09.10.2019 02:47,Pocking,Passau
07.10.2019 21:12,09.10.2019 06:47,Pocking,Passau
07.10.2019 21:13,08.10.2019 20:13,Passau,Pocking
07.10.2019 22:30,08.10.2019 06:30,Rotthalmünster,Passau
07.10.2019 22:30,08.10.2019 02:29,Rotthalmünster,Passau
07.10.2019 22:30,08.10.2019 10:30,Rotthalmünster,Passau
07.10.2019 22:30,07.10.2019 22:29,Rotthalmünster,Passau
07.10.2019 22:30,07.10.2019 18:29,Rotthalmünster,Passau
07.10.2019 22:30,08.10.2019 14:30,Rotthalmünster,Passau
07.10.2019 22:30,08.10.2019 06:30,Rotthalmünster,Passau
07.10.2019 22:31,08.10.2019 02:29,Rotthalmünster,Passau
07.10.2019 22:31,08.10.2019 10:30,Rotthalmünster,Passau
07.10.2019 22:31,07.10.2019 22:29,Rotthalmünster,Passau
07.10.2019 22:32,08.10.2019 06:30,Rotthalmünster,Passau
07.10.2019 22:33,08.10.2019 15:00,Passau,Rotthalmünster
07.10.2019 22:33,08.10.2019 19:00,Passau,Rotthalmünster
07.10.2019 22:33,08.10.2019 14:02,Passau,Rotthalmünster
07.10.2019 22:34,08.10.2019 23:00,Passau,Rotthalmünster
07.10.2019 22:34,09.10.2019 03:00,Passau,Rotthalmünster
07.10.2019 22:35,09.10.2019 13:20,Passau,Rotthalmünster
08.10.2019 05:15,08.10.2019 05:15,Aldersbach,Passau
08.10.2019 05:15,08.10.2019 01:14,Aldersbach,Passau
08.10.2019 05:15,07.10.2019 21:14,Aldersbach,Passau
08.10.2019 05:15,07.10.2019 17:14,Aldersbach,Passau
08.10.2019 05:17,08.10.2019 05:17,Aldersbach,Passau
08.10.2019 05:17,08.10.2019 01:16,Aldersbach,Passau
08.10.2019 05:17,08.10.2019 09:17,Aldersbach,Passau
08.10.2019 05:17,08.10.2019 13:17,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 21:16,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 17:16,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 13:16,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 09:16,Aldersbach,Passau
08.10.2019 05:17,08.10.2019 17:17,Aldersbach,Passau
08.10.2019 05:17,08.10.2019 21:17,Aldersbach,Passau
08.10.2019 05:17,09.10.2019 01:17,Aldersbach,Passau
08.10.2019 05:17,09.10.2019 05:17,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:17,07.10.2019 07:01,Aldersbach,Passau
08.10.2019 05:18,08.10.2019 05:18,Aldersbach,Passau
08.10.2019 05:18,08.10.2019 01:17,Aldersbach,Passau
08.10.2019 05:18,07.10.2019 21:17,Aldersbach,Passau
08.10.2019 05:18,07.10.2019 17:17,Aldersbach,Passau
08.10.2019 06:03,08.10.2019 06:03,Aldersbach,Passau
08.10.2019 06:04,08.10.2019 05:22,Aldersbach,Passau
08.10.2019 06:04,08.10.2019 01:22,Aldersbach,Passau
08.10.2019 06:04,08.10.2019 10:03,Aldersbach,Passau
08.10.2019 06:04,07.10.2019 21:22,Aldersbach,Passau
08.10.2019 06:04,07.10.2019 17:22,Aldersbach,Passau
08.10.2019 06:04,08.10.2019 14:03,Aldersbach,Passau
08.10.2019 06:04,07.10.2019 13:22,Aldersbach,Passau
08.10.2019 06:05,08.10.2019 18:03,Aldersbach,Passau
08.10.2019 06:07,08.10.2019 06:07,Aldersbach,Vilshofen an der Donau
08.10.2019 07:28,08.10.2019 07:28,Passau,Passau
08.10.2019 07:28,08.10.2019 07:26,Passau,Passau
08.10.2019 07:28,08.10.2019 07:45,Passau,Passau
08.10.2019 08:50,08.10.2019 08:50,Salzweg,Salzweg
08.10.2019 08:50,08.10.2019 11:21,Salzweg,Salzweg
08.10.2019 11:04,08.10.2019 18:04,Passau,Tiefenbach (Kreis Passau)
08.10.2019 11:04,08.10.2019 17:46,Passau,Tiefenbach (Kreis Passau)
08.10.2019 11:04,08.10.2019 16:46,Passau,Tiefenbach (Kreis Passau)
08.10.2019 11:05,08.10.2019 22:04,Passau,Tiefenbach (Kreis Passau)
08.10.2019 11:31,08.10.2019 11:31,Untergriesbach,Obernzell
08.10.2019 11:31,08.10.2019 14:01,Untergriesbach,Obernzell
08.10.2019 11:32,08.10.2019 10:30,Untergriesbach,Obernzell
08.10.2019 11:32,08.10.2019 11:31,Obernzell,Untergriesbach
08.10.2019 11:32,08.10.2019 15:31,Obernzell,Untergriesbach
08.10.2019 11:32,08.10.2019 11:12,Obernzell,Untergriesbach
08.10.2019 11:33,08.10.2019 11:33,Untergriesbach,Obernzell
08.10.2019 11:33,08.10.2019 14:45,Untergriesbach,Obernzell
08.10.2019 12:12,08.10.2019 12:12,Obernzell,Untergriesbach
08.10.2019 12:12,08.10.2019 16:09,Obernzell,Untergriesbach
08.10.2019 12:13,08.10.2019 12:13,Untergriesbach,Obernzell
08.10.2019 12:13,08.10.2019 14:45,Untergriesbach,Obernzell
08.10.2019 12:50,12.10.2019 06:50,Eging am See,Waging a. See
08.10.2019 12:51,12.10.2019 06:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:51,12.10.2019 06:40,Vilshofen an der Donau,Waging a. See
08.10.2019 12:51,12.10.2019 02:40,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,11.10.2019 22:40,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,12.10.2019 10:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,12.10.2019 14:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,12.10.2019 18:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,12.10.2019 22:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,13.10.2019 02:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,13.10.2019 06:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,13.10.2019 10:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:52,13.10.2019 14:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:53,11.10.2019 06:50,Vilshofen an der Donau,Waging a. See
08.10.2019 12:53,11.10.2019 10:41,Vilshofen an der Donau,Waging a. See
08.10.2019 12:54,11.10.2019 13:34,Vilshofen an der Donau,Waging a. See
08.10.2019 12:54,11.10.2019 06:19,Vilshofen an der Donau,Waging a. See
08.10.2019 12:54,11.10.2019 06:50,Passau,Waging a. See
08.10.2019 12:54,11.10.2019 06:03,Passau,Waging a. See
08.10.2019 12:54,11.10.2019 09:34,Passau,Waging a. See
08.10.2019 12:55,11.10.2019 11:37,Passau,Waging a. See
08.10.2019 12:56,11.10.2019 06:50,Eging am See,Waging a. See
08.10.2019 12:56,11.10.2019 09:18,Eging am See,Waging a. See
08.10.2019 12:56,11.10.2019 06:32,Eging am See,Waging a. See
08.10.2019 12:57,11.10.2019 13:18,Eging am See,Waging a. See
08.10.2019 13:43,08.10.2019 13:43,Passau,Passau
08.10.2019 13:43,08.10.2019 14:48,Passau,Passau
08.10.2019 13:44,08.10.2019 13:35,Passau,Passau
08.10.2019 13:45,08.10.2019 15:40,Passau,Passau
08.10.2019 13:45,08.10.2019 16:14,Passau,Passau
08.10.2019 13:45,08.10.2019 15:28,Passau,Passau
08.10.2019 13:46,08.10.2019 16:00,Passau,Passau
08.10.2019 13:46,08.10.2019 16:40,Passau,Passau
08.10.2019 13:46,08.10.2019 15:58,Passau,Passau
08.10.2019 14:07,10.10.2019 14:04,Passau,Passau
08.10.2019 14:07,08.10.2019 07:07,Fürstenzell,Passau
08.10.2019 14:08,08.10.2019 06:59,Fürstenzell,Passau
08.10.2019 14:08,08.10.2019 16:02,Passau,Ortenburg
08.10.2019 14:12,08.10.2019 07:01,Ortenburg,Vilshofen an der Donau
08.10.2019 14:14,08.10.2019 16:01,Vilshofen an der Donau,Ortenburg
08.10.2019 14:14,08.10.2019 15:44,Vilshofen an der Donau,Ortenburg
08.10.2019 14:14,08.10.2019 20:01,Vilshofen an der Donau,Ortenburg
08.10.2019 14:15,08.10.2019 11:44,Vilshofen an der Donau,Ortenburg
08.10.2019 14:15,09.10.2019 00:01,Vilshofen an der Donau,Ortenburg
08.10.2019 14:15,09.10.2019 04:01,Vilshofen an der Donau,Ortenburg
08.10.2019 14:32,08.10.2019 14:32,Passau,Tiefenbach (Kreis Passau)
08.10.2019 14:32,08.10.2019 15:47,Passau,Tiefenbach (Kreis Passau)
08.10.2019 14:32,08.10.2019 14:01,Passau,Tiefenbach (Kreis Passau)
08.10.2019 15:09,08.10.2019 06:06,Ortenburg,Vilshofen an der Donau
08.10.2019 15:09,08.10.2019 02:05,Ortenburg,Vilshofen an der Donau
08.10.2019 15:09,07.10.2019 22:05,Ortenburg,Vilshofen an der Donau
08.10.2019 15:09,08.10.2019 08:24,Ortenburg,Vilshofen an der Donau
08.10.2019 15:09,07.10.2019 18:05,Ortenburg,Vilshofen an der Donau
08.10.2019 15:17,08.10.2019 15:11,Vilshofen an der Donau,Ortenburg
08.10.2019 15:17,08.10.2019 18:55,Vilshofen an der Donau,Ortenburg
08.10.2019 15:17,08.10.2019 13:44,Vilshofen an der Donau,Ortenburg
08.10.2019 15:19,08.10.2019 06:11,Ortenburg,Vilshofen an der Donau
08.10.2019 15:19,08.10.2019 02:10,Ortenburg,Vilshofen an der Donau
08.10.2019 15:19,07.10.2019 22:10,Ortenburg,Vilshofen an der Donau
